130;city;2534A046;762
131;city;2534A020;201
132;city;2534A061;906
133;city;2534A010;827
134;city;2534A007;406
135;city;2534A050;807
136;city;2534A009;1165
137;city;2534A059;396
138;city;2534A051;273
139;city;2534A043;270
140;city;2543A019;395
141;city;2534A055;291
142;city;2534A056;600
143;city;2444A008;500
144;city;2444A049;792
145;city;2531A131;1008
146;city;2513A084;396
147;city;2513A093;438
148;city;2513A102;75
149;node;2513A085;0
150;city;2513A095;417
151;city;2513A104;342
152;city;2513A090;3
153;city;2513A096;684
154;city;2513A094;180
155;city;2531A070;5226
156;city;2531A123;66
157;city;2531A121;192
158;city;2531A124;180
159;city;2442A132;390
160;city;2442A126;578
161;city;2533A003;857
162;city;2533A035;8
163;city;2533A108;240
164;city;2533A005;1900
165;city;2533A006;3497
166;city;2533A042;329
167;city;2533A043;3486
168;city;2533A041;531
169;city;2533A045;495
170;city;2533A040;708
171;city;2533A039;1845
172;city;2533A007;10031
173;city;3511A004;657
174;city;3511A035;24
175;city;3511A036;60
176;city;3511A006;1963
177;city;3511A037;1428
178;city;2531A011;4314
179;city;2513A100;93
180;city;2532A045;387
181;city;2532A076;2565
182;city;2532A044;1239
183;city;2532A047;1010
184;city;2532A001;20797
185;city;2532A022;5347
186;city;2532A095;2051
187;city;2532A094;5243
188;city;2531A154;161
189;city;2532A039;2072
190;city;2532A053;2324
191;city;2532A042;602
192;city;2532A043;3017
193;city;2532A009;684
194;city;2531A010;8099
195;city;2532A062;1239
196;city;2532A035;72
197;city;2532A036;195
198;city;2532A061;406
199;city;2532A037;912
200;city;2532A072;1131
201;node;3511A021;0
202;city;3511A022;912
203;city;3511A008;738
204;node;3511A023;0
205;city;3512A011;524
206;city;3512A012;2868
207;city;3512A026;1060
208;city;2533A008;1944
209;city;2533A010;2680
210;city;2533A018;1771
211;city;2533A019;771
212;city;2533A115;3
213;city;2533A103;15
214;city;2533A104;1323
215;city;2533A020;396
216;city;2533A105;66
217;city;2532A011;8160
218;city;2541A004;4038
219;city;2532A008;1116
220;city;2523A030;5552
221;city;2514A010;6
222;city;2523A020;337
223;city;2531A068;2149
224;city;2531A069;2436
225;city;2442A009;465
226;node;2533A034;0
227;city;2531A048;9
228;city;2442A057;522
229;node;2442A047;0
230;city;2442A048;33
231;city;2531A045;591
232;city;2531A046;210
233;city;2442A174;200
234;city;2442A044;224
235;city;2442A006;1223
236;city;2442A007;1281
237;city;2442A067;515
238;city;2442A046;252
239;city;2444A051;30
240;city;2444A052;64
241;city;2444A045;576
242;node;2444A046;0
243;city;2444A009;98
244;city;2444A050;564
245;city;2444A006;717
246;city;2444A005;663
247;city;2442A092;240
248;city;2442A095;4
249;city;2442A118;297
250;city;2442A119;135
251;city;2442A063;252
252;node;2442A124;0
253;city;2531A125;603
254;city;2442A184;42
255;city;2531A025;1224
256;city;2531A162;4242
257;city;2531A113;297
258;city;2532A081;236
259;city;2532A006;1344
260;city;2532A007;1910
261;city;2532A027;407
262;city;2534A006;1758
263;city;2534A023;1492
264;city;2543A015;1205
265;city;2543A009;2358
266;city;2543A010;1209
267;city;2533A093;1464
268;city;2533A073;1026
269;city;2534A052;279
270;city;2532A002;1908
271;city;2532A034;1954
272;city;2532A038;1421
273;city;2532A073;239
274;city;2532A097;46
275;city;2532A064;336
276;city;2532A063;546
277;city;2532A078;1201
278;city;2534A032;1293
279;city;2534A004;736
280;node;3511A010;0
281;city;3512A013;1900
282;city;2534A005;392
283;city;3512A002;690
284;city;2533A015;2296
285;city;2533A121;1898
286;city;2533A016;4284
287;city;2533A111;1722
288;city;3511A024;3108
289;city;2533A021;4176
290;city;2514A171;2074
291;city;2523A026;280
292;city;2514A012;6
293;city;2514A165;48
294;city;2514A130;906
295;city;2514A137;520
296;city;2514A132;384
297;city;2514A133;426
298;city;2514A134;791
299;city;2514A136;513
300;city;2514A177;343
301;city;2523A033;407
302;city;2523A042;126
303;city;2514A092;561
304;city;2523A035;756
305;city;2532A109;1722
306;city;2532A107;1050
307;city;2532A088;588
308;city;2523A031;952
309;city;2523A053;984
310;city;2523A021;2584
311;city;2523A037;246
312;city;2523A036;564
313;city;2543A020;477
314;city;2543A021;303
315;node;2543A029;0
316;city;2543A025;456
317;city;2524A014;78
318;city;2541A043;9
319;city;2542A260;306
320;city;2541A021;168
321;city;2542A261;186
322;city;2523A019;183
323;city;2541A034;810
324;city;2541A047;175
325;city;2532A090;225
326;city;2532A091;148
327;city;2532A102;48
328;city;2532A089;300
329;city;2532A075;1707
330;city;2541A028;237
331;city;2541A031;420
332;city;2541A048;675
333;city;2541A032;225
334;city;2541A027;214
335;city;2541A026;126
336;city;2541A039;183
337;city;2541A045;186
338;city;2541A023;316
339;city;2523A038;53
340;city;2541A022;165
341;city;2541A030;390
342;node;2541A038;0
343;city;2541A024;13
344;city;2541A046;12
345;city;2541A029;2136
346;city;2514A096;336
347;city;2514A148;176
348;city;2523A025;1212
349;city;2514A135;213
350;city;2514A168;39
351;city;2532A082;544
352;city;2532A030;792
353;city;2532A068;359
354;city;2532A029;856
355;city;2532A086;453
356;city;2532A087;249
357;city;2532A105;261
358;city;2534A017;1814
359;city;2534A045;894
360;city;2532A071;1132
361;city;2532A101;108
362;city;2534A012;733
363;city;2534A013;57
364;city;2534A035;423
365;city;2534A014;180
366;city;2534A033;348
367;city;2534A034;102
368;city;2534A038;792
369;city;2534A016;755
370;city;2534A015;366
371;city;2534A044;264
372;city;2534A047;5402
373;city;2532A028;108
374;city;2532A103;450
375;city;2531A022;717
376;city;2531A005;447
377;city;2531A023;1023
378;city;2531A061;225
379;city;2531A060;369
380;city;2531A136;123
381;city;2531A088;813
382;city;2531A090;622
383;city;2531A094;1344
384;city;2531A091;805
385;city;2531A182;2492
386;city;2533A037;1488
387;city;2533A038;513
388;city;2533A079;308
389;city;2533A077;819
390;city;2533A075;226
391;city;2533A078;7
392;city;2533A076;246
393;city;2533A068;1863
394;city;2533A067;4452
395;city;2533A025;324
396;city;2533A026;1617
397;city;2533A063;1710
398;city;2533A064;57
399;city;2533A065;465
400;city;2533A023;102
401;city;2533A024;96
402;city;2533A066;984
403;city;2533A074;1980
404;city;2533A106;48
405;city;2531A163;67
406;city;2531A006;3120
407;city;2531A007;6672
408;city;2531A173;2004
409;city;2531A150;60
410;city;2531A164;5022
411;city;2531A133;1408
412;city;2531A014;9660
413;city;2534A039;73
414;city;2534A040;732
415;city;2533A085;30
416;city;2533A083;131
417;city;2533A086;39
418;city;2534A041;247
419;city;2534A011;2355
420;city;2534A008;1062
421;city;2534A028;696
422;city;2534A027;17
423;city;2534A030;549
424;city;2534A031;2160
425;city;2534A058;604
426;city;2543A013;476
427;city;2543A028;252
428;city;2543A011;2072
429;city;2543A023;2132
430;city;2543A024;460
431;city;2543A031;288
432;city;2543A022;15
433;city;2534A049;326
434;node;2531A180;0
435;city;2531A089;411
436;city;2534A057;363
437;city;2543A003;2456
438;city;2534A021;282
439;city;2513A089;369
440;city;2531A018;300
441;city;2531A003;2034
442;city;2531A047;72
443;city;2531A062;30
444;city;2531A063;69
445;node;2531A053;0
446;node;2531A054;0
447;city;2444A007;2
448;city;2442A068;6
449;city;2531A185;108
450;city;2531A040;72
451;city;2442A064;213
452;city;2442A173;100
453;city;2514A001;64
454;city;2514A060;788
455;city;2514A009;912
456;city;2513A086;418
457;city;2531A012;72
458;city;2513A087;396
459;city;2513A088;868
460;city;2531A017;318
461;city;2531A004;4050
462;city;2531A009;1630
463;node;2442A001;0
464;city;2531A024;447
465;city;2531A153;1926
466;city;2531A183;858
467;city;2531A001;1890
468;city;2531A044;1914
469;city;2531A002;8118
470;city;2531A032;1194
471;city;2531A019;432
472;city;2531A020;933
473;city;2531A033;735
474;city;2531A034;152
475;node;2531A055;0
476;city;2531A056;363
477;city;2531A021;78
478;city;2514A008;468
479;city;2442A010;243
480;city;2531A008;215
481;city;2531A035;679
482;city;2442A058;641
483;city;2514A069;907
484;city;2531A057;6
485;city;2531A050;970
486;city;2531A058;354
487;city;2531A059;138
488;city;2531A052;1460
489;city;2531A165;204
490;city;2531A065;505
491;city;2531A037;717
492;city;2531A120;237
493;city;2531A119;54
494;city;2442A131;264
495;city;2442A130;43
496;city;2442A140;1155
497;city;2442A141;249
498;city;2442A139;231
499;city;2442A123;492
500;city;2442A122;264
501;city;2442A127;74
502;city;2442A128;184
503;city;2444A085;120
504;city;2444A088;110
505;city;2444A078;345
506;city;2531A139;40
507;city;2531A112;86
508;city;2531A115;6
509;city;2531A114;78
510;city;2531A117;416
511;city;2531A102;894
512;city;2531A134;15
513;city;2531A135;216
514;city;2531A104;6
515;city;2531A106;267
516;city;2531A103;252
517;city;2531A138;467
518;city;2531A107;120
519;city;2531A108;426
520;city;2531A105;192
521;city;2531A097;712
522;city;2531A096;1683
523;city;2442A129;192
524;city;2531A126;159
525;city;2531A101;606
526;node;2531A098;0
527;city;2531A086;198
528;city;2513A097;786
529;city;2513A098;609
530;city;2513A193;2036
531;city;2514A085;676
532;city;2514A061;4
533;city;2514A086;214
534;city;2514A088;529
535;city;2514A087;73
536;city;2514A062;680
537;city;2514A077;165
538;city;2514A078;81
539;city;2514A074;624
540;city;2514A070;96
541;city;2514A064;436
542;city;2514A065;213
543;city;2514A066;63
544;city;2514A081;453
545;city;2514A082;168
546;city;2514A083;171
547;city;2514A084;222
548;city;2532A059;344
549;city;2532A060;168
550;city;2532A058;25
551;city;2531A111;76
552;city;2531A110;316
553;city;2531A109;93
554;city;2531A084;33
555;city;2531A085;429
556;city;2531A066;1940
557;city;2531A080;192
558;city;2531A166;446
559;city;2513A107;91
560;city;2513A108;4
561;city;2531A079;444
562;city;2531A078;189
563;node;2513A099;0
564;city;2442A091;186
565;city;2442A120;100
566;city;2442A049;36
567;city;2444A070;345
568;city;2442A142;21
569;city;2531A051;905
570;city;2531A081;260
571;city;2531A077;915
572;city;2444A024;171
573;city;2533A011;742
574;node;2533A001;0
575;city;2533A116;18
576;city;2533A012;228
577;city;2533A004;8
578;city;2533A109;1908
579;city;2533A107;8
580;city;2533A028;1275
581;city;2533A027;2499
582;city;2533A118;1488
583;city;3511A003;1857
584;city;3511A013;1824
585;node;3511A086;0
586;city;3511A032;2292
587;city;3511A088;30
588;city;3512A004;2070
589;city;3512A005;726
590;city;3512A006;763
591;city;3512A007;24
592;city;3512A008;13
593;city;3512A009;693
594;city;3512A010;126
595;city;3512A025;8
596;city;2533A029;1226
597;city;2444A011;847
598;city;2444A010;477
599;city;2444A038;312
600;city;2444A031;222
601;city;2533A117;12
602;city;2533A030;102
603;city;2533A031;888
604;city;2533A112;528
605;city;2533A033;1704
606;city;3511A007;534
607;city;3511A048;3216
608;city;2444A077;28
609;city;2533A051;1041
610;city;2444A074;1521
611;city;2533A052;813
612;city;2533A097;387
613;city;2533A002;717
614;city;2533A053;360
615;city;2533A054;552
616;city;2533A095;543
617;city;2533A096;645
618;city;2533A050;1557
619;city;2533A049;255
620;city;2533A055;1130
621;city;2533A058;3096
622;city;2533A057;25
623;city;2533A047;380
624;city;2533A120;366
625;city;2444A072;140
626;city;2533A048;450
627;city;3511A038;3477
628;node;3511A033;0
629;city;3511A011;2226
630;city;3511A009;2190
631;city;3511A015;4254
632;city;2533A009;4260
633;city;3512A014;752
634;city;2534A024;1312
635;city;2534A025;1688
636;city;2534A026;920
637;city;2533A114;66
638;city;2533A071;996
639;city;3511A067;1395
640;city;2533A124;759
641;city;2533A087;813
642;city;2533A081;3
643;city;2533A080;93
644;city;2533A046;300
645;city;2533A084;372
646;city;2533A088;1601
647;city;2533A089;172
648;city;2534A042;120
649;city;3511A074;702
650;node;3511B007;0
651;city;3511A073;1275
652;node;3511A082;0
653;city;3512A015;141
654;node;3512A016;0
655;city;3512A017;1206
656;city;3512A024;143
657;city;3512A023;48
658;city;3512A022;99
659;city;3512A020;630
660;city;3512A019;628
661;city;3512A018;128
662;city;3512A027;18
663;city;3512A028;240
664;city;2533A082;144
665;city;2444A073;171
666;city;2532A010;144
667;node;2532A092;0
668;city;2514A079;4
669;node;2514A090;0
670;node;2513A007;0
671;node;2513A192;0
672;node;2442A005;0
673;node;2442A181;0
674;node;2514A089;0
675;node;2514A115;0
676;city;2514A116;24
677;node;2442A061;0
678;node;2513A028;0
679;city;2513A029;6
680;node;2513A113;0
681;node;2513A026;0
682;node;2513A105;0
683;node;2513A150;0
684;node;2513A081;0
685;node;2442A098;0
686;node;2442A094;0
687;node;2514A025;0
688;node;2514A026;0
689;node;2514A121;0
690;node;2514A152;0
691;node;2513A030;0
692;node;2513A103;0
693;node;2514A051;0
694;city;2444A056;46
695;city;2444A055;222
696;node;2444A022;0
697;city;2444A029;3
698;node;2444A030;0
699;node;3422A035;0
700;node;3422A077;0
701;node;3422A046;0
702;node;3422A045;0
703;city;3511A040;3
704;node;3511A005;0
705;city;2531A156;8470
706;city;2543A026;436
707;node;2442A036;0
708;node;2513A060;0
709;node;2442A021;0
710;node;3422A098;0
711;node;3511A012;0
712;node;2444A004;0
713;city;2523A015;664
714;node;2512A091;0
715;node;2523A014;0
716;node;2512A095;0
717;node;2514A101;0
718;node;2514A179;0
719;node;2442A042;0
720;city;2444A037;3
721;node;2514A049;0
722;node;3511A047;0
723;node;3511A001;0
